order_id,supplier_id,supplier_rating,distance_km,shipment_mode,weather_score,demand_volatility,inventory_level,order_quantity,risk_score,is_delayed
O25183,S43,1,1548,Sea,0.32875286825083183,0.1241673421892171,809,321,53,1
O25184,S19,3,114,Sea,0.6859506092569849,0.7250030938238511,647,85,41,1
O25185,S27,3,858,Road,0.13201016180217384,0.5231435307560556,785,428,30,0
O25186,S50,3,243,Sea,0.44881221644837643,0.08428691484849882,404,387,25,0
O25187,S45,3,642,Road,0.8911552565922259,0.09699389186022378,538,244,29,0
O25188,S35,5,763,Sea,0.9329890468042762,0.6410277503935065,190,193,52,1
O25189,S48,3,220,Sea,0.27163653797009335,0.006976117588613828,593,431,20,0
O25190,S40,3,1755,Road,0.10771146043465107,0.9874588030160333,358,212,44,1
O25191,S24,3,1748,Air,0.6027673595354427,0.5275349100361504,433,132,58,1
O25192,S37,3,539,Road,0.3878393409629548,0.767823744370191,25,52,46,1
O25193,S6,3,1586,Sea,0.8235496718809614,0.8727418806322033,311,226,62,1
O25194,S43,1,1129,Sea,0.294803087109489,0.07891399394959542,212,67,45,1
O25195,S48,3,752,Road,0.08554397424191085,0.2514066458895088,445,292,16,0
O25196,S8,5,200,Sea,0.31632179800726234,0.4638751330114761,432,317,22,0
O25197,S13,4,349,Road,0.7975582459937504,0.17941329504756653,343,298,24,0
O25198,S14,3,552,Air,0.33102068276297647,0.21367065866810897,891,191,20,0
O25199,S15,3,1912,Road,0.26489194454631004,0.3688721801262078,934,498,36,0
O25200,S47,3,206,Sea,0.8546780043647134,0.5986640565545738,67,277,57,1
O25201,S29,4,786,Road,0.6945030897602281,0.557314361014819,118,189,43,1
O25202,S15,3,843,Sea,0.2871906423692744,0.34788680076999445,840,461,35,0
O25203,S47,3,515,Air,0.6409470025562524,0.5766784642862517,614,364,45,1
O25204,S38,2,804,Road,0.7465836460560283,0.19444376162797594,397,205,43,1
O25205,S15,3,1754,Sea,0.09507791287708689,0.17671107173802347,339,150,35,0
O25206,S30,1,1654,Air,0.28363488321745545,0.16347218647293837,828,174,48,1
O25207,S49,3,841,Air,0.25480910069728113,0.41313904087898967,375,443,45,1
O25208,S49,3,727,Sea,0.9893499440424296,0.7950721138546998,749,194,49,1
O25209,S49,3,133,Road,0.07736321191205175,0.843400456635534,55,63,41,1
O25210,S27,3,638,Air,0.6445304163050931,0.5906881830518332,550,99,45,1
O25211,S2,5,324,Sea,0.4931218764482911,0.7400118239170271,506,265,30,0
O25212,S40,3,1233,Sea,0.41838493768829865,0.7947986723236704,449,51,52,1
O25213,S24,3,1345,Sea,0.43853394340244856,0.5491912097059904,364,379,63,1
O25214,S20,3,598,Sea,0.9600603727275036,0.7776288517912081,23,467,63,1
O25215,S43,1,1159,Road,0.9934127081026911,0.008910958414247383,823,315,53,1
O25216,S7,2,1856,Sea,0.22842595354932504,0.4570498574870163,193,439,65,1
O25217,S36,4,1870,Sea,0.7081301497140303,0.8176650314957072,111,307,68,1
O25218,S9,4,839,Road,0.21335691347835872,0.6189640935701752,407,458,43,1
O25219,S13,4,1700,Air,0.43383685978998643,0.02552274920036235,973,147,29,0
O25220,S2,5,76,Sea,0.8729646646949816,0.3186381620836082,706,229,30,0
O25221,S3,4,1886,Road,0.15590300390155531,0.4368335700421726,192,308,45,1
O25222,S28,3,676,Sea,0.11418959422370367,0.6084997139449035,556,217,28,0
O25223,S12,5,301,Road,0.23037740624690728,0.03787000497751447,110,219,22,0
O25224,S9,4,1648,Sea,0.9971767059012009,0.7705824711288821,199,271,73,1
O25225,S50,3,687,Air,0.3598976760253503,0.33142919272215143,851,174,23,0
O25226,S21,4,1292,Road,0.8265084911607984,0.8601604493872997,241,251,67,1
O25227,S34,5,518,Road,0.9589728442228889,0.9603613367479397,965,235,38,1
O25228,S3,4,833,Air,0.5590002714947216,0.32203978680698375,225,117,29,0
O25229,S34,5,1865,Sea,0.860347046251925,0.15372246161217518,806,263,42,0
O25230,S14,3,1643,Air,0.7167552325043711,0.9921129899589355,14,118,84,1
O25231,S48,3,847,Road,0.8000761963963186,0.23933426951987202,157,309,53,1
O25232,S31,4,77,Air,0.8074385653347886,0.46726174232703654,474,74,41,0
O25233,S37,3,162,Air,0.43475187462136866,0.7947455654153892,733,108,33,0
O25234,S45,3,238,Air,0.479733544939525,0.12214474559580979,165,324,36,1
O25235,S32,3,1103,Sea,0.2802038777294389,0.6060107089112926,943,294,39,1
O25236,S3,4,1004,Road,0.7998106328501854,0.9095162419505503,230,175,45,1
O25237,S29,4,1113,Road,0.47922688149330583,0.4539394822789027,317,167,30,0
O25238,S21,4,1426,Air,0.7812618688266406,0.056725557474289534,366,354,48,1
O25239,S8,5,1453,Road,0.27468811756345224,0.3741227694332724,276,254,29,0
O25240,S46,4,1245,Road,0.17607508936873706,0.00025659711983661015,49,236,38,1
O25241,S35,5,1323,Road,0.042096281965031124,0.3291899985960359,608,389,24,0
O25242,S36,4,391,Sea,0.39882427024309053,0.3879217639720519,130,255,39,1
O25243,S16,3,956,Air,0.3259583063169821,0.2579996988366099,910,364,29,0
O25244,S41,2,1197,Air,0.670824771151965,0.01198445938104542,894,164,51,1
O25245,S34,5,1704,Road,0.23675656924832944,0.44727481688419546,282,395,45,1
O25246,S18,3,1004,Air,0.6922574766501621,0.22338755282528566,167,470,62,1
O25247,S4,4,225,Road,0.5602460922635848,0.41149382926859435,397,155,23,0
O25248,S15,3,1733,Air,0.2584638453071838,0.3120999899114112,831,484,35,0
O25249,S41,2,765,Air,0.0039734384266773,0.4697025711957544,324,303,26,0
O25250,S48,3,753,Sea,0.08244758104121952,0.7202444211355954,227,363,44,0
O25251,S9,4,615,Road,0.4171550152978877,0.05477508254260388,850,109,14,0
O25252,S20,3,1778,Sea,0.7273454302607082,0.28349627535578414,530,421,49,1
O25253,S20,3,1280,Sea,0.4059870133528285,0.7951541983914892,495,374,52,1
O25254,S31,4,1348,Air,0.4394276037221694,0.19621053757830376,120,271,47,1
O25255,S20,3,696,Road,0.9927159389984218,0.39037965043814893,39,406,51,1
O25256,S37,3,667,Sea,0.7164379308171325,0.568348353350495,903,325,39,0
O25257,S27,3,1130,Sea,0.22921196142726963,0.23014976963017808,946,79,31,0
O25258,S41,2,1503,Air,0.7707406316591232,0.35189328500087946,82,322,81,1
O25259,S5,3,1212,Road,0.2458462065292376,0.057378292458464375,144,305,45,0
O25260,S47,3,1056,Road,0.31352844317135864,0.9028863686945622,639,346,40,1
O25261,S43,1,572,Air,0.5768972837875687,0.5688940012536613,436,141,46,1
O25262,S40,3,738,Air,0.024918870785729075,0.8215676289982405,0,112,40,1
O25263,S45,3,933,Road,0.39355550564948394,0.2961027203585618,134,254,46,1
O25264,S34,5,1020,Air,0.08104440509415678,0.49493800009889943,816,322,21,0
O25265,S34,5,1855,Road,0.549098218030782,0.7301244411804328,586,249,41,0
O25266,S35,5,372,Road,0.610409886755271,0.6189821408547573,744,490,25,0
O25267,S16,3,1824,Sea,0.4183663690788033,0.0016945298797773622,513,210,38,0
O25268,S21,4,1873,Road,0.7173258912197551,0.5375249915460993,283,490,59,1
O25269,S25,3,500,Road,0.7403214645162796,0.02354335998933932,86,344,40,1
O25270,S12,5,868,Road,0.22620998153572947,0.9971143323767384,408,76,32,0
O25271,S2,5,112,Air,0.5034743939698113,0.8412861743592176,139,360,42,1
O25272,S24,3,970,Road,0.4232279059870141,0.15342630429611448,803,409,29,0
O25273,S27,3,116,Sea,0.5443620875135261,0.5821412631567299,319,371,51,1
O25274,S48,3,1692,Air,0.13037061148355522,0.21043629928761576,395,419,46,1
O25275,S12,5,738,Road,0.2486950187197815,0.1459804243776368,103,117,25,0
O25276,S42,3,492,Sea,0.17334389381202486,0.3569168649991423,166,82,24,0
O25277,S1,3,1714,Road,0.7230185466596764,0.7697435934069897,927,106,53,1
O25278,S44,5,1823,Road,0.06203445411533559,0.004330062621801578,232,176,18,0
O25279,S16,3,554,Road,0.4651239317531438,0.1850619172635911,323,307,22,0
O25280,S15,3,1054,Road,0.1158814933338862,0.09221455487649566,928,85,21,0
O25281,S16,3,428,Road,0.9291465517984919,0.8882078564249533,809,364,44,1
O25282,S2,5,1156,Road,0.04127289147693536,0.33675594672549347,138,252,32,0
O25283,S50,3,174,Air,0.6834920600568785,0.829303548256371,221,92,50,1
O25284,S32,3,1324,Road,0.23089953278025477,0.619054081972988,454,460,55,1
O25285,S34,5,511,Sea,0.4359699732181216,0.0863007101669685,128,393,32,0
O25286,S5,3,1019,Sea,0.31826415155342147,0.8255701583142055,612,325,44,1
O25287,S44,5,1775,Sea,0.05801766705146938,0.9353328536556234,602,341,40,1
O25288,S32,3,1185,Air,0.32276640623665054,0.12426419799106825,808,181,26,0
O25289,S45,3,486,Sea,0.7525527029910996,0.635169916230997,819,169,41,1
O25290,S48,3,220,Road,0.26743143007753234,0.4737419847306247,185,287,38,1
O25291,S44,5,1103,Sea,0.19476138762374018,0.916555503424284,379,99,35,0
O25292,S6,3,1365,Road,0.912169013288254,0.6683022190942419,336,478,70,1
O25293,S1,3,201,Sea,0.25008175734328775,0.11074823660482924,285,241,21,0
O25294,S40,3,61,Road,0.3825488655695193,0.9778941630052239,61,121,50,1
O25295,S5,3,1361,Road,0.1658584748596892,0.1003752024071729,11,246,45,1
O25296,S20,3,157,Sea,0.03848245117053928,0.7900611764597696,284,479,44,1
O25297,S45,3,1283,Road,0.2825082044990038,0.3705055375781836,644,71,37,1
O25298,S47,3,1987,Sea,0.1955375170572905,0.39812257534558426,457,102,41,1
O25299,S11,1,694,Road,0.2450579220262955,0.5113688830170444,137,240,54,1
O25300,S24,3,748,Road,0.7708072049843976,0.23037900298279668,563,432,29,0
O25301,S40,3,1416,Sea,0.20215886956950102,0.13537206160877302,855,343,36,1
O25302,S2,5,832,Road,0.9751883012556718,0.6057315364328126,784,317,40,1
O25303,S41,2,848,Sea,0.6984399863185675,0.580489181421272,901,422,54,1
O25304,S18,3,340,Road,0.4353118068328248,0.0771584677505629,265,157,20,0
O25305,S44,5,861,Road,0.08500949389069401,0.46539600863758,590,105,20,0
O25306,S19,3,1568,Air,0.9549680711982848,0.8766121269502807,691,372,71,1
O25307,S33,2,1736,Sea,0.9761447599807868,0.4427506949515201,568,333,64,1
O25308,S47,3,769,Air,0.08692442606810169,0.8036161385026958,621,228,26,0
O25309,S44,5,50,Road,0.37848134573516323,0.6643769297692798,853,104,22,0
O25310,S32,3,246,Road,0.241638793390209,0.35285379539157613,718,64,21,0
O25311,S22,2,1086,Road,0.21150296988296935,0.5747768438395284,61,274,55,1
O25312,S21,4,1307,Road,0.4795999564547345,0.02738427116332498,275,493,45,0
O25313,S40,3,1296,Road,0.9917884529399181,0.21143663969383808,439,297,48,1
O25314,S1,3,1601,Air,0.7271088545637537,0.5440673109971484,344,191,61,1
O25315,S47,3,1596,Sea,0.10078600216141709,0.044749736488605474,981,193,32,0
O25316,S39,4,619,Road,0.2709325345386916,0.10864063565927129,331,299,12,0
O25317,S5,3,986,Air,0.2052147989332117,0.45438774121121706,14,374,45,1
O25318,S46,4,141,Air,0.22216461162048762,0.7027992155145036,159,57,22,0
O25319,S31,4,1989,Air,0.8314478673766666,0.32299057823985955,447,105,54,1
O25320,S18,3,334,Road,0.8658137624983441,0.24304858073436175,233,376,46,1
O25321,S45,3,177,Road,0.6340990757507234,0.7930966080909913,42,186,51,1
O25322,S29,4,369,Air,0.9174420230655024,0.18416689774287298,836,118,38,0
O25323,S10,4,1974,Road,0.41885957418021436,0.6408822603256009,609,298,39,1
O25324,S5,3,1456,Air,0.2602848370408619,0.7879398506398826,900,489,44,1
O25325,S49,3,1985,Sea,0.044336855976795375,0.5938575495283825,89,484,56,1
O25326,S21,4,742,Air,0.7563182010869869,0.9382926432274153,412,353,49,1
O25327,S32,3,1465,Air,0.9144868890706552,0.5855096469084926,237,103,65,1
O25328,S44,5,126,Sea,0.028822029552431738,0.721331503820481,998,447,21,0
O25329,S3,4,151,Sea,0.20445231597608393,0.5636437341630908,457,407,24,0
O25330,S18,3,1070,Sea,0.13275512119375765,0.4947474950438038,312,401,49,1
O25331,S34,5,1891,Sea,0.540922414145964,0.9871568611327926,217,429,66,1
O25332,S6,3,1920,Sea,0.9910628353696793,0.9279095746935901,930,97,66,1
O25333,S13,4,1019,Road,0.8095967801240258,0.998424722691623,880,69,47,1
O25334,S5,3,1367,Road,0.7240856643435076,0.05242377247952623,959,370,40,0
O25335,S5,3,870,Air,0.009116356500412537,0.26850511615408146,252,462,38,0
O25336,S11,1,1290,Road,0.059296375405276214,0.2471533887073829,157,414,60,1
O25337,S12,5,432,Road,0.05493080357526814,0.6190336519421158,736,56,14,0
O25338,S34,5,1644,Road,0.400258616134876,0.5289903738500631,831,273,35,0
O25339,S32,3,160,Road,0.5072995228287616,0.5195254283519865,628,415,29,0
O25340,S34,5,205,Sea,0.8319329662644086,0.7498238637500173,69,426,52,1
O25341,S50,3,1258,Road,0.025322294220674002,0.35442038895703254,13,469,46,1
O25342,S24,3,1436,Air,0.1281917209967124,0.007772963634886887,10,85,42,1
O25343,S41,2,131,Road,0.26926439515328693,0.538218020276646,236,85,32,0
O25344,S26,4,1800,Sea,0.6905874767527779,0.8586374205831738,813,458,54,1
O25345,S27,3,806,Road,0.010290269305766153,0.08034785141480838,616,289,19,0
O25346,S23,3,845,Air,0.39425777166327536,0.6243888914199066,590,136,37,0
O25347,S9,4,596,Air,0.08449237290148359,0.9466257393504911,561,52,23,0
O25348,S23,3,734,Road,0.9054352242596175,0.02097886136297522,278,285,43,1
O25349,S49,3,1609,Sea,0.9889408008170052,0.6563103425701318,91,262,76,1
O25350,S1,3,63,Sea,0.05842383289301245,0.2527251652908581,940,116,20,0
O25351,S35,5,1296,Sea,0.13378109004784866,0.38162719010182933,802,309,32,0
O25352,S17,3,1425,Road,0.8441930351762189,0.4088316425711652,450,172,49,1
O25353,S17,3,640,Road,0.02054203352936501,0.9457404928081806,235,256,42,1
O25354,S6,3,1306,Road,0.44066695593075667,0.6422765776994215,292,218,45,1
O25355,S6,3,217,Sea,0.933109249950061,0.22178614721235235,317,162,37,0
O25356,S48,3,1542,Air,0.19664362940495494,0.9364330230685423,763,455,45,1
O25357,S17,3,1491,Road,0.07461258253284275,0.7683550515409591,930,399,40,0
O25358,S36,4,585,Road,0.011663617563159923,0.15114416534691755,964,204,7,0
O25359,S30,1,350,Sea,0.9628732271948616,0.3277597036819415,621,363,55,1
O25360,S23,3,679,Sea,0.7817950025111883,0.5283733336113726,95,146,55,1
O25361,S28,3,1437,Road,0.23144532186516287,0.9299378879508351,740,288,46,1
O25362,S26,4,939,Sea,0.1528032311521753,0.22368547386176796,920,350,25,0
O25363,S17,3,1542,Road,0.7396928264860795,0.5129394693148862,660,98,49,1
O25364,S2,5,1422,Sea,0.8935951853903278,0.24274087066024563,369,396,59,1
O25365,S13,4,128,Road,0.1559115201953455,0.7660001209020355,684,260,21,0
O25366,S21,4,571,Air,0.2711367151844324,0.7403366211038079,815,226,23,0
O25367,S29,4,1468,Sea,0.724911430560405,0.015996645736273574,438,473,54,1
O25368,S4,4,1915,Sea,0.544834089544698,0.07685095050042734,930,461,37,0
O25369,S9,4,1919,Road,0.6785884939000694,0.6376151527010313,911,347,45,1
O25370,S10,4,580,Sea,0.6682748959015091,0.6464254981937472,253,190,35,0
O25371,S42,3,1810,Sea,0.6686964803906728,0.6810658264195426,266,274,70,1
O25372,S12,5,234,Road,0.1095389025000375,0.0948309623765653,23,283,21,0
O25373,S21,4,365,Sea,0.2668428402526173,0.9358545322944873,219,447,47,1
O25374,S33,2,1474,Road,0.5301437630374038,0.8442938599793293,610,413,58,1
O25375,S8,5,1057,Road,0.7280096202438304,0.9986346973103586,822,398,43,1
O25376,S3,4,1760,Road,0.760754305391677,0.47888347052670266,561,285,43,1
O25377,S46,4,1500,Sea,0.5445568002238018,0.5668835271861048,69,92,61,1
O25378,S25,3,1176,Air,0.8135869852276715,0.8050098419014341,103,371,75,1
O25379,S21,4,109,Sea,0.06223740862906657,0.24814146344252674,303,317,30,0
O25380,S42,3,1746,Sea,0.8699571650743568,0.8753196578014045,877,294,63,1
O25381,S43,1,792,Sea,0.0786573092949957,0.5365279105050168,541,474,41,0
O25382,S11,1,329,Sea,0.023312652242652554,0.4539242646164434,291,266,38,0
O25383,S10,4,107,Sea,0.689798657085279,0.06467715205977664,437,410,24,0
O25384,S4,4,642,Sea,0.8704647033436271,0.2673314084774615,845,347,32,0
O25385,S17,3,476,Air,0.3518625471692538,0.2987067756855274,967,304,22,0
O25386,S41,2,980,Sea,0.6086718968297214,0.01889080596118975,359,319,43,0
O25387,S22,2,1236,Road,0.7846846816244887,0.25430229233166335,267,246,52,1
O25388,S46,4,279,Road,0.4008278410888083,0.14636826863695318,335,287,15,0
O25389,S34,5,503,Sea,0.6608593056156254,0.9384702120908393,28,486,52,1
O25390,S33,2,447,Road,0.6352478579294367,0.24113084873302104,535,54,34,1
O25391,S49,3,567,Road,0.21368648020413283,0.5436355363688762,464,482,39,1
O25392,S25,3,1519,Air,0.3723548356286578,0.8721781181648897,573,261,48,1
O25393,S24,3,1940,Air,0.8442273250487962,0.9981757752327085,20,269,86,1
O25394,S1,3,1951,Road,0.40432393538294864,0.4027545200929862,394,344,40,1
O25395,S41,2,475,Road,0.24331432453442892,0.4902472848033266,487,69,31,0
O25396,S46,4,441,Sea,0.4897037011518476,0.7593756373424545,21,440,48,1
O25397,S13,4,669,Road,0.13488755516617434,0.31397805215976593,379,423,28,0
O25398,S29,4,1387,Air,0.2976831770989915,0.5618510044907387,30,144,51,1
O25399,S18,3,1718,Sea,0.11483683368342534,0.46163747293604884,562,369,40,1
O25400,S33,2,395,Road,0.11823639203186653,0.5556158478513566,166,242,44,1
O25401,S12,5,1220,Air,0.8540334018979643,0.9253051415058602,695,350,63,1
O25402,S21,4,1363,Sea,0.016339545595379867,0.3906035574468425,3,354,47,1
O25403,S1,3,1500,Sea,0.3125900547241306,0.6991485391409608,996,343,48,1
O25404,S24,3,131,Road,0.6979810597002205,0.17080579244696892,637,197,27,0
O25405,S49,3,1818,Sea,0.3661586619686319,0.2257837397986906,63,71,56,1
O25406,S50,3,965,Road,0.6059860489258381,0.41866586600316125,347,350,52,1
O25407,S11,1,1106,Road,0.334513187162241,0.24865585827762315,687,296,44,1
O25408,S24,3,1384,Air,0.0005225555965518991,0.7666873214200186,527,313,38,0
O25409,S44,5,242,Sea,0.25768720215820695,0.8031551604011359,547,52,27,0
O25410,S39,4,479,Air,0.2686897089186001,0.8746275764359993,371,441,41,1
O25411,S1,3,1462,Air,0.6140610904028451,0.46377492913947915,379,298,57,1
O25412,S22,2,1161,Road,0.025318600370967448,0.905497305356206,776,300,42,1
O25413,S33,2,715,Road,0.561062363299845,0.5132637841341494,416,167,37,1
O25414,S31,4,459,Road,0.20523343841972275,0.836870667073495,963,420,24,0
O25415,S5,3,788,Road,0.8159084012919567,0.4817422221662764,708,489,34,0
O25416,S26,4,1796,Road,0.6402094070168113,0.3548651836629515,767,486,39,1
O25417,S30,1,707,Air,0.6842234332147481,0.6438392794627864,922,462,62,1
O25418,S37,3,441,Road,0.015815034364550562,0.32136645762435156,366,474,31,0
O25419,S11,1,282,Road,0.06071186573210674,0.30673173141220733,18,417,46,1
O25420,S37,3,288,Road,0.38737262779285586,0.7047409156927087,81,106,45,1
O25421,S16,3,316,Road,0.9220661219435877,0.09233421454696211,341,101,30,0
O25422,S28,3,1387,Sea,0.3016356476187657,0.5690446049747863,832,184,46,1
O25423,S15,3,1312,Sea,0.5828300289202679,0.5546248947258828,176,152,51,1
O25424,S21,4,825,Road,0.46974601069552324,0.3348872005925747,807,393,28,0
O25425,S33,2,1609,Air,0.14437925941765495,0.44612328209865393,252,336,58,1
O25426,S44,5,1502,Sea,0.7876644346707584,0.8486007141055224,675,349,53,1
O25427,S15,3,920,Sea,0.7961989065651496,0.07762045284387786,966,277,40,0
O25428,S43,1,116,Sea,0.17493091410107064,0.8965668849206391,570,303,49,1
O25429,S43,1,1875,Sea,0.9216064799055788,0.1296571118116534,322,385,80,1
O25430,S6,3,745,Road,0.78941274918862,0.7020362275832085,791,203,38,0
O25431,S38,2,888,Sea,0.9329236822775415,0.9307020970885657,841,388,65,1
O25432,S9,4,81,Sea,0.46148853978347715,0.5634065702275826,507,420,29,0
O25433,S14,3,873,Road,0.9613994428087483,0.6259230498776887,751,58,48,1
O25434,S49,3,1508,Air,0.017850248190440454,0.15872041357449285,790,491,28,0
O25435,S50,3,678,Road,0.32884917716477036,0.950412045894813,317,408,48,1
O25436,S1,3,1921,Road,0.40343728710580684,0.9329916432419523,395,345,49,1
O25437,S41,2,250,Air,0.5090709626679203,0.9452717618332359,193,81,44,1
O25438,S6,3,1636,Road,0.9332756056967239,0.823778855410969,295,396,73,1
O25439,S15,3,72,Air,0.202882896135265,0.7167463955513483,432,376,26,0
O25440,S36,4,364,Air,0.9443582789003304,0.9216314921649608,287,433,67,1
O25441,S29,4,1596,Air,0.24147369111495498,0.4886428539484783,545,89,33,1
O25442,S8,5,77,Sea,0.034017071969120516,0.4100342098288644,796,123,15,0
O25443,S29,4,1522,Sea,0.6970511768540241,0.46681368234920806,264,154,47,1
O25444,S4,4,1960,Sea,0.27461435722394023,0.1873136735908375,110,217,48,1
O25445,S42,3,1033,Sea,0.06946750777919519,0.5782987470187458,16,137,49,1
O25446,S13,4,712,Air,0.6278426688051485,0.1188088939895302,576,241,31,0
O25447,S49,3,1005,Sea,0.049346680749012606,0.9408702528280679,952,363,40,0
O25448,S1,3,1769,Sea,0.23697650363573164,0.0963383674535434,703,475,36,0
O25449,S44,5,1392,Road,0.44947288463102497,0.041869754208156196,877,208,27,0
O25450,S44,5,922,Sea,0.7028824586779778,0.535061462155287,557,213,39,0
O25451,S4,4,1039,Sea,0.7422150115626087,0.15462278248811012,117,457,50,1
O25452,S1,3,222,Sea,0.45147421494065065,0.6483073384192006,718,190,35,0
O25453,S45,3,436,Road,0.047039039121071435,0.7064221286822132,462,318,23,0
O25454,S32,3,556,Road,0.6600641964054184,0.0863850244354496,460,436,24,0
O25455,S26,4,1808,Air,0.2406750393459004,0.7646768638212978,222,448,53,1
O25456,S46,4,911,Road,0.45182554593197377,0.3945352530151627,533,305,29,0
O25457,S5,3,983,Road,0.4571432730835524,0.4719155433786971,235,207,35,0
O25458,S44,5,411,Sea,0.35922403667510416,0.09462941171325667,795,373,16,0
O25459,S30,1,1613,Sea,0.9915429524935655,0.4059500849732244,659,490,72,1
O25460,S6,3,1475,Road,0.8862208839728485,0.46859335746422415,419,268,51,1
O25461,S28,3,828,Sea,0.7148948987103113,0.027135211332347642,350,312,37,0
O25462,S21,4,864,Road,0.4984505468306204,0.36187961564688675,790,154,29,0
O25463,S1,3,1724,Road,0.36131872514946517,0.9171851706526853,196,233,63,1
O25464,S12,5,1203,Road,0.7980788746372219,0.023113051753410163,708,496,33,0
O25465,S25,3,471,Air,0.633773569312868,0.43419517172400457,418,332,42,1
O25466,S37,3,1819,Air,0.9745659827741293,0.9451939484061357,14,248,88,1
O25467,S28,3,633,Road,0.866657230024344,0.9383343259379306,320,55,44,0
O25468,S4,4,1710,Sea,0.6643731536231785,0.3150180602345559,105,473,58,1
O25469,S48,3,205,Road,0.3596479616168198,0.003155113138057719,340,72,17,0
O25470,S38,2,1447,Air,0.6521379000826785,0.06354278715310335,820,488,58,1
O25471,S1,3,1170,Air,0.2048855838806687,0.45351323159925794,278,250,30,0
O25472,S3,4,1218,Road,0.9940847989470949,0.9182262889048565,487,433,56,1
O25473,S50,3,1852,Road,0.5068309698149289,0.1110576099587256,686,65,37,0
O25474,S36,4,868,Air,0.8339749035847397,0.9457535942974634,70,347,73,1
O25475,S35,5,1898,Air,0.7814501985700032,0.5311189008904841,831,496,54,1
O25476,S9,4,729,Sea,0.4761371331883497,0.8763413007157089,143,424,50,1
O25477,S46,4,1080,Road,0.12393662352811141,0.9451964104870554,89,243,47,1
O25478,S1,3,1096,Road,0.8588192464775573,0.3108156206895547,416,100,40,1
O25479,S17,3,1983,Air,0.7435768734077277,0.8848577342634983,104,452,82,1
O25480,S15,3,485,Air,0.381949596481463,0.938850283191502,322,355,49,1
O25481,S34,5,1847,Sea,0.5971093592958088,0.29598061268914244,882,259,39,0
O25482,S50,3,1947,Road,0.4013239842468681,0.06744753497966427,454,439,34,1
O25483,S29,4,1116,Sea,0.803517449632925,0.5534700794807439,796,119,44,1
O25484,S22,2,1183,Road,0.9067910598004919,0.35927774884686736,767,116,50,1
O25485,S41,2,453,Air,0.9102105745965975,0.1398412707716865,988,481,50,1
O25486,S43,1,1264,Road,0.8064526574807722,0.8462570862723068,303,88,71,1
O25487,S37,3,1413,Sea,0.6533165587779237,0.6920029695661234,402,259,55,1
O25488,S17,3,398,Sea,0.2814751450207216,0.9323625996999545,362,269,37,1
O25489,S7,2,145,Sea,0.3986582093498289,0.8256039559915037,962,396,45,1
O25490,S22,2,324,Road,0.9523081959307277,0.8254432972015121,792,155,51,1
O25491,S19,3,1106,Road,0.9469802882436215,0.6025361657792583,662,238,47,1
O25492,S13,4,277,Sea,0.427343302339797,0.8821019776494212,418,214,34,0
O25493,S28,3,1007,Air,0.7657455302148088,0.9951294696227405,117,400,78,1
O25494,S2,5,274,Road,0.7952812089603966,0.8467544766308154,50,482,48,1
O25495,S8,5,1848,Road,0.7330968024152283,0.9303852540699646,117,375,63,1
O25496,S36,4,780,Air,0.6643138779249396,0.8417570027499527,786,142,45,0
O25497,S35,5,556,Air,0.41564520700262,0.1877628987956519,291,404,29,0
O25498,S35,5,1883,Sea,0.9204520618147148,0.5944925051760969,832,489,51,1
O25499,S45,3,1078,Road,0.21607166865304028,0.94986187686446,371,289,39,0
O25500,S30,1,245,Road,0.19586707804524006,0.6647897659104336,792,291,40,1
O25501,S7,2,1298,Air,0.48322771353567906,0.6465393137015579,618,230,53,1
O25502,S11,1,318,Sea,0.22984556956974445,0.5079144335232415,921,282,43,1
O25503,S48,3,323,Road,0.8650173403945318,0.2863434544245864,356,411,47,1
O25504,S10,4,1160,Air,0.3687745139189105,0.39605820261170077,362,97,27,0
O25505,S20,3,813,Sea,0.43029475808445083,0.09427157097286176,77,328,48,1
O25506,S3,4,1145,Air,0.9104130394369774,0.18835051512737178,513,259,46,1
O25507,S41,2,300,Road,0.8605012043263087,0.2806971804209967,813,160,39,0
O25508,S33,2,363,Air,0.8013387960490235,0.4564768168334804,352,169,53,1
O25509,S50,3,1080,Air,0.6680376010399103,0.44226438872212614,633,154,51,1
O25510,S45,3,125,Road,0.6692165858940187,0.5666957964004137,281,101,33,0
O25511,S34,5,1655,Sea,0.935855108816184,0.7399846607190161,25,398,69,1
O25512,S38,2,974,Air,0.0889280961467892,0.26129560014911846,679,91,31,0
O25513,S12,5,1423,Sea,0.8152098808906116,0.6513071663808054,135,447,65,1
O25514,S22,2,508,Road,0.8654636581060715,0.5062864963992946,874,229,43,0
O25515,S22,2,690,Road,0.6064553277669795,0.27932980068096536,565,162,34,0
O25516,S38,2,892,Air,0.9560885255922166,0.1861545505563239,167,86,59,1
O25517,S3,4,343,Air,0.6486643720344552,0.2701097006978712,903,188,34,0
O25518,S2,5,783,Road,0.48333634518287816,0.4277322444635009,697,339,19,0
O25519,S31,4,1080,Road,0.004616280108832083,0.03694742329419587,372,221,13,0
O25520,S42,3,1585,Sea,0.30299635143101233,0.23171606756086283,99,157,55,1
O25521,S43,1,1298,Road,0.3146769340710249,0.8914888945651307,865,299,62,1
O25522,S34,5,1020,Road,0.8884488637648781,0.1712994679105183,561,498,31,0
O25523,S30,1,1314,Road,0.8531659373881587,0.3730680283415859,870,401,63,1
O25524,S38,2,1326,Sea,0.17779129635694302,0.2633308303103946,768,148,45,1
